DATE,SP500,DJIA,VIXCLS
2019-10-08,2893.06,26164.04,20.28
2019-10-09,2919.4,26346.01,18.64
2019-10-10,2938.13,26496.67,17.57
2019-10-11,2970.27,26816.59,15.58
2019-10-14,2966.15,26787.36,14.57
2019-10-15,2995.68,27024.8,13.54
2019-10-16,2989.69,27001.98,13.68
2019-10-17,2997.95,27025.88,13.79
2019-10-18,2986.2,26770.2,14.25
2019-10-21,3006.72,26827.64,14.0
2019-10-22,2995.99,26788.1,14.46
2019-10-23,3004.52,26833.95,14.01
2019-10-24,3010.29,26805.53,13.71
2019-10-25,3022.55,26958.06,12.65
2019-10-28,3039.42,27090.72,13.11
2019-10-29,3036.89,27071.42,13.2
2019-10-30,3046.77,27186.69,12.33
2019-10-31,3037.56,27046.23,13.22
2019-11-01,3066.91,27347.36,12.3
2019-11-04,3078.27,27462.11,12.83
2019-11-05,3074.62,27492.63,13.1
2019-11-06,3076.78,27492.56,12.62
2019-11-07,3085.18,27674.8,12.73
2019-11-08,3093.08,27681.24,12.07
2019-11-11,3087.01,27691.49,12.69
2019-11-12,3091.84,27691.49,12.68
2019-11-13,3094.04,27783.59,13.0
2019-11-14,3096.63,27781.96,13.05
2019-11-15,3120.46,28004.89,12.05
2019-11-18,3122.03,28036.22,12.46
2019-11-19,3120.18,27934.02,12.86
2019-11-20,3108.46,27821.09,12.78
2019-11-21,3103.54,27766.29,13.13
2019-11-22,3110.29,27875.62,12.34
2019-11-25,3133.64,28066.47,11.87
2019-11-26,3140.52,28121.68,11.54
2019-11-27,3153.63,28164.0,11.75
2019-11-28,,,
2019-11-29,3140.98,28051.41,12.62
2019-12-02,3113.87,27783.04,14.91
2019-12-03,3093.2,27502.81,15.96
2019-12-04,3112.76,27649.78,14.8
2019-12-05,3117.43,27677.79,14.52
2019-12-06,3145.91,28015.06,13.62
2019-12-09,3135.96,27909.6,15.86
2019-12-10,3132.52,27881.72,15.68
2019-12-11,3141.63,27911.3,14.99
2019-12-12,3168.57,28132.05,13.94
2019-12-13,3168.8,28135.38,12.63
2019-12-16,3191.45,28235.89,12.14
2019-12-17,3192.52,28267.16,12.29
2019-12-18,3191.14,28239.28,12.58
2019-12-19,3205.37,28376.96,12.5
2019-12-20,3221.22,28455.09,12.51
2019-12-23,3224.01,28551.53,12.61
2019-12-24,3223.38,28515.45,12.67
2019-12-25,,,
2019-12-26,3239.91,28621.39,12.65
2019-12-27,3240.02,28645.26,13.43
2019-12-30,3221.29,28462.14,14.82
2019-12-31,3230.78,28538.44,13.78
2020-01-01,,,
2020-01-02,3257.85,28868.8,12.47
2020-01-03,3234.85,28634.88,14.02
2020-01-06,3246.28,28703.38,13.85
2020-01-07,3237.18,28583.68,13.79
2020-01-08,3253.05,28745.09,13.45
2020-01-09,3274.7,28956.9,12.54
2020-01-10,3265.35,28823.77,12.56
2020-01-13,3288.13,28907.05,12.32
2020-01-14,3283.15,28939.67,12.39
2020-01-15,3289.29,29030.22,12.42
2020-01-16,3316.81,29297.64,12.32
2020-01-17,3329.62,29348.1,12.1
2020-01-20,,,
2020-01-21,3320.79,29196.04,12.85
2020-01-22,3321.75,29186.27,12.91
2020-01-23,3325.54,29160.09,12.98
2020-01-24,3295.47,28989.73,14.56
2020-01-27,3243.63,28535.8,18.23
2020-01-28,3276.24,28722.85,16.28
2020-01-29,3273.4,28734.45,16.39
2020-01-30,3283.66,28859.44,15.49
2020-01-31,3225.52,28256.03,18.84
2020-02-03,3248.92,28399.81,17.97
2020-02-04,3297.59,28807.63,16.05
2020-02-05,3334.69,29290.85,15.15
2020-02-06,3345.78,29379.77,14.96
2020-02-07,3327.71,29102.51,15.47
2020-02-10,3352.09,29276.82,15.04
2020-02-11,3357.75,29276.34,15.18
2020-02-12,3379.45,29551.42,13.74
2020-02-13,3373.94,29423.31,14.15
2020-02-14,3380.16,29398.08,13.68
2020-02-17,,,
2020-02-18,3370.29,29232.19,14.83
2020-02-19,3386.15,29348.03,14.38
2020-02-20,3373.23,29219.98,15.56
2020-02-21,3337.75,28992.41,17.08
2020-02-24,3225.89,27960.8,25.03
2020-02-25,3128.21,27081.36,27.85
2020-02-26,3116.39,26957.59,27.56
2020-02-27,2978.76,25766.64,39.16
2020-02-28,2954.22,25409.36,40.11
2020-03-02,3090.23,26703.32,33.42
2020-03-03,3003.37,25917.41,36.82
2020-03-04,3130.12,27090.86,31.99
2020-03-05,3023.94,26121.28,39.62
2020-03-06,2972.37,25864.78,41.94
2020-03-09,2746.56,23851.02,54.46
2020-03-10,2882.23,25018.16,47.3
2020-03-11,2741.38,23553.22,53.9
2020-03-12,2480.64,21200.62,75.47
2020-03-13,2711.02,23185.62,57.83
2020-03-16,2386.13,20188.52,82.69
2020-03-17,2529.19,21237.38,75.91
2020-03-18,2398.1,19898.92,76.45
2020-03-19,2409.39,20087.19,72.0
2020-03-20,2304.92,19173.98,66.04
2020-03-23,2237.4,18591.93,61.59
2020-03-24,2447.33,20704.91,61.67
2020-03-25,2475.56,21200.55,63.95
2020-03-26,2630.07,22552.17,61.0
2020-03-27,2541.47,21636.78,65.54
2020-03-30,2626.65,22327.48,57.08
2020-03-31,2584.59,21917.16,53.54
2020-04-01,2470.5,20943.51,57.06
2020-04-02,2526.9,21413.44,50.91
2020-04-03,2488.65,21052.53,46.8
2020-04-06,2663.68,22679.99,45.24
2020-04-07,2659.41,22653.86,46.7
2020-04-08,2749.98,23433.57,43.35
2020-04-09,2789.82,23719.37,41.67
2020-04-10,,,
2020-04-13,2761.63,23390.77,41.17
2020-04-14,2846.06,23949.76,37.76
2020-04-15,2783.36,23504.35,40.84
2020-04-16,2799.55,23537.68,40.11
2020-04-17,2874.56,24242.49,38.15
2020-04-20,2823.16,23650.44,43.83
2020-04-21,2736.56,23018.88,45.41
2020-04-22,2799.31,23475.82,41.98
2020-04-23,2797.8,23515.26,41.38
2020-04-24,2836.74,23775.27,35.93
2020-04-27,2878.48,24133.78,33.29
2020-04-28,2863.39,24101.55,33.57
2020-04-29,2939.51,24633.86,31.23
2020-04-30,2912.43,24345.72,34.15
2020-05-01,2830.71,23723.69,37.19
2020-05-04,2842.74,23749.76,35.97
2020-05-05,2868.44,23883.09,33.61
2020-05-06,2848.42,23664.64,34.12
2020-05-07,2881.19,23875.89,31.44
2020-05-08,2929.8,24331.32,27.98
2020-05-11,2930.32,24221.99,27.57
2020-05-12,2870.12,23764.78,33.04
2020-05-13,2820.0,23247.97,35.28
2020-05-14,2852.5,23625.34,32.61
2020-05-15,2863.7,23685.42,31.89
2020-05-18,2953.91,24597.37,29.3
2020-05-19,2922.94,24206.86,30.53
2020-05-20,2971.61,24575.9,27.99
2020-05-21,2948.51,24474.12,29.53
2020-05-22,2955.45,24465.16,28.16
2020-05-25,,,
2020-05-26,2991.77,24995.11,28.01
2020-05-27,3036.13,25548.27,27.62
2020-05-28,3029.73,25400.64,28.59
2020-05-29,3044.31,25383.11,27.51
2020-06-01,3055.73,25475.02,28.23
2020-06-02,3080.82,25742.65,26.84
2020-06-03,3122.87,26269.89,25.66
2020-06-04,3112.35,26281.82,25.81
2020-06-05,3193.93,27110.98,24.52
2020-06-08,3232.39,27572.44,25.81
2020-06-09,3207.18,27272.3,27.57
2020-06-10,3190.14,26989.99,27.57
2020-06-11,3002.1,25128.17,40.79
2020-06-12,3041.31,25605.54,36.09
2020-06-15,3066.59,25763.16,34.4
2020-06-16,3124.74,26289.98,33.67
2020-06-17,3113.49,26119.61,33.47
2020-06-18,3115.34,26080.1,32.94
2020-06-19,3097.74,25871.46,35.12
2020-06-22,3117.86,26024.96,31.77
2020-06-23,3131.29,26156.1,31.37
2020-06-24,3050.33,25445.94,33.84
2020-06-25,3083.76,25745.6,32.22
2020-06-26,3009.05,25015.55,34.73
2020-06-29,3053.24,25595.8,31.78
2020-06-30,3100.29,25812.88,30.43
2020-07-01,3115.86,25734.97,28.62
2020-07-02,3130.01,25827.36,27.68
2020-07-03,,,
2020-07-06,3179.72,26287.03,27.94
2020-07-07,3145.32,25890.18,29.43
2020-07-08,3169.94,26067.28,28.08
2020-07-09,3152.05,25706.09,29.26
2020-07-10,3185.04,26075.3,27.29
2020-07-13,3155.22,26085.8,32.19
2020-07-14,3197.52,26642.59,29.52
2020-07-15,3226.56,26870.1,27.76
2020-07-16,3215.57,26734.71,28.0
2020-07-17,3224.73,26671.95,25.68
2020-07-20,3251.84,26680.87,24.46
2020-07-21,3257.3,26840.4,24.84
2020-07-22,3276.02,27005.84,24.32
2020-07-23,3235.66,26652.33,26.08
2020-07-24,3215.63,26469.89,25.84
2020-07-27,3239.41,26584.77,24.74
2020-07-28,3218.44,26379.28,25.44
2020-07-29,3258.44,26539.57,24.1
2020-07-30,3246.22,26313.65,24.76
2020-07-31,3271.12,26428.32,24.46
2020-08-03,3294.61,26664.4,24.28
2020-08-04,3306.51,26828.47,23.76
2020-08-05,3327.77,27201.52,22.99
2020-08-06,3349.16,27386.98,22.65
2020-08-07,3351.28,27433.48,22.21
2020-08-10,3360.47,27791.44,22.13
2020-08-11,3333.69,27686.91,24.03
2020-08-12,3380.35,27976.84,22.28
2020-08-13,3373.43,27896.72,22.13
2020-08-14,3372.85,27931.02,22.05
2020-08-17,3381.99,27844.91,21.35
2020-08-18,3389.78,27778.07,21.51
2020-08-19,3374.85,27692.88,22.54
2020-08-20,3385.51,27739.73,22.72
2020-08-21,3397.16,27930.33,22.54
2020-08-24,3431.28,28308.46,22.37
2020-08-25,3443.62,28248.44,22.03
2020-08-26,3478.73,28331.92,23.27
2020-08-27,3484.55,28492.27,24.47
2020-08-28,3508.01,28653.87,22.96
2020-08-31,3500.31,28430.05,26.41
2020-09-01,3526.65,28645.66,26.12
2020-09-02,3580.84,29100.5,26.57
2020-09-03,3455.06,28292.73,33.6
2020-09-04,3426.96,28133.31,30.75
2020-09-07,,,
2020-09-08,3331.84,27500.89,31.46
2020-09-09,3398.96,27940.47,28.81
2020-09-10,3339.19,27534.58,29.71
2020-09-11,3340.97,27665.64,26.87
2020-09-14,3383.54,27993.33,25.85
2020-09-15,3401.2,27995.6,25.59
2020-09-16,3385.49,28032.38,26.04
2020-09-17,3357.01,27901.98,26.46
2020-09-18,3319.47,27657.42,25.83
2020-09-21,3281.06,27147.7,27.78
2020-09-22,3315.57,27288.18,26.86
2020-09-23,3236.92,26763.13,28.58
2020-09-24,3246.59,26815.44,28.51
2020-09-25,3298.46,27173.96,26.38
2020-09-28,3351.6,27584.06,26.19
2020-09-29,3335.47,27452.66,26.27
2020-09-30,3363.0,27781.7,26.37
2020-10-01,3380.8,27816.9,26.7
2020-10-02,3348.44,27682.81,27.63
2020-10-05,3408.63,28148.64,27.96
2020-10-06,3360.95,27772.76,29.48
2020-10-07,3419.45,28303.46,28.06
2020-10-08,3446.83,28425.51,26.36
2020-10-09,3477.13,28586.9,25.0
2020-10-12,3534.22,28837.52,25.07
2020-10-13,3511.93,28679.81,26.07
2020-10-14,3488.67,28514.0,26.4
2020-10-15,3483.34,28494.2,26.97
2020-10-16,3483.81,28606.31,27.41
2020-10-19,3426.92,28195.42,29.18
2020-10-20,3443.12,28308.79,29.35
2020-10-21,3435.56,28210.82,28.65
2020-10-22,3453.49,28363.66,28.11
2020-10-23,3465.39,28335.57,27.55
2020-10-26,3400.97,27685.38,32.46
2020-10-27,3390.68,27463.19,33.35
2020-10-28,3271.03,26519.95,40.28
2020-10-29,3310.11,26659.11,37.59
2020-10-30,3269.96,26501.6,38.02
2020-11-02,3310.24,26925.05,37.13
2020-11-03,3369.16,27480.03,35.55
2020-11-04,3443.44,27847.66,29.57
2020-11-05,3510.45,28390.18,27.58
2020-11-06,3509.44,28323.4,24.86
2020-11-09,3550.5,29157.97,25.75
2020-11-10,3545.53,29420.92,24.8
2020-11-11,3572.66,29397.63,23.45
2020-11-12,3537.01,29080.17,25.35
2020-11-13,3585.15,29479.81,23.1
2020-11-16,3626.91,29950.44,22.45
2020-11-17,3609.53,29783.35,22.71
2020-11-18,3567.79,29438.42,23.84
2020-11-19,3581.87,29483.23,23.11
2020-11-20,3557.54,29263.48,23.7
2020-11-23,3577.59,29591.27,22.66
2020-11-24,3635.41,30046.24,21.64
2020-11-25,3629.65,29872.47,21.25
2020-11-26,,,
2020-11-27,3638.35,29910.37,20.84
2020-11-30,3621.63,29638.64,20.57
2020-12-01,3662.45,29823.92,20.77
2020-12-02,3669.01,29883.79,21.17
2020-12-03,3666.72,29969.52,21.28
2020-12-04,3699.12,30218.26,20.79
2020-12-07,3691.96,30069.79,21.3
2020-12-08,3702.25,30173.88,20.68
2020-12-09,3672.82,30068.81,22.27
2020-12-10,3668.1,29999.26,22.52
2020-12-11,3663.46,30046.37,23.31
2020-12-14,3647.49,29861.55,24.72
2020-12-15,3694.62,30199.31,22.89
2020-12-16,3701.17,30154.54,22.5
2020-12-17,3722.48,30303.37,21.93
2020-12-18,3709.41,30179.05,21.57
2020-12-21,3694.92,30216.45,25.16
2020-12-22,3687.26,30015.51,24.23
2020-12-23,3690.01,30129.83,23.31
2020-12-24,3703.06,30199.87,21.53
2020-12-25,,,
2020-12-28,3735.36,30403.97,21.7
2020-12-29,3727.04,30335.67,23.08
2020-12-30,3732.04,30409.56,22.77
2020-12-31,3756.07,30606.48,22.75
2021-01-01,,,
2021-01-04,3700.65,30223.89,26.97
2021-01-05,3726.86,30391.6,25.34
2021-01-06,3748.14,30829.4,25.07
2021-01-07,3803.79,31041.13,22.37
2021-01-08,3824.68,31097.97,21.56
2021-01-11,3799.61,31008.69,24.08
2021-01-12,3801.19,31068.69,23.33
2021-01-13,3809.84,31060.47,22.21
2021-01-14,3795.54,30991.52,23.25
2021-01-15,3768.25,30814.26,24.34
2021-01-18,,,
2021-01-19,3798.91,30930.52,23.24
2021-01-20,3851.85,31188.38,21.58
2021-01-21,3853.07,31176.01,21.32
2021-01-22,3841.47,30996.98,21.91
2021-01-25,3855.36,30960.0,23.19
2021-01-26,3849.62,30937.04,23.02
2021-01-27,3750.77,30303.17,37.21
2021-01-28,3787.38,30603.36,30.21
2021-01-29,3714.24,29982.62,33.09
2021-02-01,3773.86,30211.91,30.24
2021-02-02,3826.31,30687.48,25.56
2021-02-03,3830.17,30723.6,22.91
2021-02-04,3871.74,31055.86,21.77
2021-02-05,3886.83,31148.24,20.87
2021-02-08,3915.59,31385.76,21.24
2021-02-09,3911.23,31375.83,21.63
2021-02-10,3909.88,31437.8,21.99
2021-02-11,3916.38,31430.7,21.25
2021-02-12,3934.83,31458.4,19.97
2021-02-15,,,
2021-02-16,3932.59,31522.75,21.46
2021-02-17,3931.33,31613.02,21.5
2021-02-18,3913.97,31493.34,22.49
2021-02-19,3906.71,31494.32,22.05
2021-02-22,3876.5,31521.69,23.45
2021-02-23,3881.37,31537.35,23.11
2021-02-24,3925.43,31961.86,21.34
2021-02-25,3829.34,31402.01,28.89
2021-02-26,3811.15,30932.37,27.95
2021-03-01,3901.82,31535.51,23.35
2021-03-02,3870.29,31391.52,24.1
2021-03-03,3819.72,31270.09,26.67
2021-03-04,3768.47,30924.14,28.57
2021-03-05,3841.94,31496.3,24.66
2021-03-08,3821.35,31802.44,25.47
2021-03-09,3875.44,31832.74,24.03
2021-03-10,3898.81,32297.02,22.56
2021-03-11,3939.34,32485.59,21.91
2021-03-12,3943.34,32778.64,20.69
2021-03-15,3968.94,32953.46,20.03
2021-03-16,3962.71,32825.95,19.79
2021-03-17,3974.12,33015.37,19.23
2021-03-18,3915.46,32862.3,21.58
2021-03-19,3913.1,32627.97,20.95
2021-03-22,3940.59,32731.2,18.88
2021-03-23,3910.52,32423.15,20.3
2021-03-24,3889.14,32420.06,21.2
2021-03-25,3909.52,32619.48,19.81
2021-03-26,3974.54,33072.88,18.86
2021-03-29,3971.09,33171.37,20.74
2021-03-30,3958.55,33066.96,19.61
2021-03-31,3972.89,32981.55,19.4
2021-04-01,4019.87,33153.21,17.33
2021-04-02,,,
2021-04-05,4077.91,33527.19,17.91
2021-04-06,4073.94,33430.24,18.12
2021-04-07,4079.95,33446.26,17.16
2021-04-08,4097.17,33503.57,16.95
2021-04-09,4128.8,33800.6,16.69
2021-04-12,4127.99,33745.4,16.91
2021-04-13,4141.59,33677.27,16.65
2021-04-14,4124.66,33730.89,16.99
2021-04-15,4170.42,34035.99,16.57
2021-04-16,4185.47,34200.67,16.25
2021-04-19,4163.26,34077.63,17.29
2021-04-20,4134.94,33821.3,18.68
2021-04-21,4173.42,34137.31,17.5
2021-04-22,4134.98,33815.9,18.71
2021-04-23,4180.17,34043.49,17.33
2021-04-26,4187.62,33981.57,17.64
2021-04-27,4186.72,33984.93,17.56
2021-04-28,4183.18,33820.38,17.28
2021-04-29,4211.47,34060.36,17.61
2021-04-30,4181.17,33874.85,18.61
2021-05-03,4192.66,34113.23,18.31
2021-05-04,4164.66,34133.03,19.48
2021-05-05,4167.59,34230.34,19.15
2021-05-06,4201.62,34548.53,18.39
2021-05-07,4232.6,34777.76,16.69
2021-05-10,4188.43,34742.82,19.66
2021-05-11,4152.1,34269.16,21.84
2021-05-12,4063.04,33587.66,27.59
2021-05-13,4112.5,34021.45,23.13
2021-05-14,4173.85,34382.13,18.81
2021-05-17,4163.29,34327.79,19.72
2021-05-18,4127.83,34060.66,21.34
2021-05-19,4115.68,33896.04,22.18
2021-05-20,4159.12,34084.15,20.67
2021-05-21,4155.86,34207.84,20.15
2021-05-24,4197.05,34393.98,18.4
2021-05-25,4188.13,34312.46,18.84
2021-05-26,4195.99,34323.05,17.36
2021-05-27,4200.88,34464.64,16.74
2021-05-28,4204.11,34529.45,16.76
2021-05-31,,,
2021-06-01,4202.04,34575.31,17.9
2021-06-02,4208.12,34600.38,17.48
2021-06-03,4192.85,34577.04,18.04
2021-06-04,4229.89,34756.39,16.42
2021-06-07,4226.52,34630.24,16.42
2021-06-08,4227.26,34599.82,17.07
2021-06-09,4219.55,34447.14,17.89
2021-06-10,4239.18,34466.24,16.1
2021-06-11,4247.44,34479.6,15.65
2021-06-14,4255.15,34393.75,16.39
2021-06-15,4246.59,34299.33,17.02
2021-06-16,4223.7,34033.67,18.15
2021-06-17,4221.86,33823.45,17.75
2021-06-18,4166.45,33290.08,20.7
2021-06-21,4224.79,33876.97,17.89
2021-06-22,4246.44,33945.58,16.66
2021-06-23,4241.84,33874.24,16.32
2021-06-24,4266.49,34196.82,15.97
2021-06-25,4280.7,34433.84,15.62
2021-06-28,4290.61,34283.27,15.76
2021-06-29,4291.8,34292.29,16.02
2021-06-30,4297.5,34502.51,15.83
2021-07-01,4319.94,34633.53,15.48
2021-07-02,4352.34,34786.35,15.07
2021-07-05,,,
2021-07-06,4343.54,34577.37,16.44
2021-07-07,4358.13,34681.79,16.2
2021-07-08,4320.82,34421.93,19.0
2021-07-09,4369.55,34870.16,16.18
2021-07-12,4384.63,34996.18,16.17
2021-07-13,4369.21,34888.79,17.12
2021-07-14,4374.3,34933.23,16.33
2021-07-15,4360.03,34987.02,17.01
2021-07-16,4327.16,34687.85,18.45
2021-07-19,4258.49,33962.04,22.5
2021-07-20,4323.06,34511.99,19.73
2021-07-21,4358.69,34798.0,17.91
2021-07-22,4367.48,34823.35,17.69
2021-07-23,4411.79,35061.55,17.2
2021-07-26,4422.3,35144.31,17.58
2021-07-27,4401.46,35058.52,19.36
2021-07-28,4400.64,34930.93,18.31
2021-07-29,4419.15,35084.53,17.7
2021-07-30,4395.26,34935.47,18.24
2021-08-02,4387.16,34838.16,19.46
2021-08-03,4423.15,35116.4,18.04
2021-08-04,4402.66,34792.67,17.97
2021-08-05,4429.1,35064.25,17.28
2021-08-06,4436.52,35208.51,16.15
2021-08-09,4432.35,35101.85,16.72
2021-08-10,4436.75,35264.67,16.79
2021-08-11,4447.7,35484.97,16.06
2021-08-12,4460.83,35499.85,15.59
2021-08-13,4468.0,35515.38,15.45
2021-08-16,4479.71,35625.4,16.12
2021-08-17,4448.08,35343.28,17.91
2021-08-18,4400.27,34960.69,21.57
2021-08-19,4405.8,34894.12,21.67
2021-08-20,4441.67,35120.08,18.56
2021-08-23,4479.53,35335.71,17.15
2021-08-24,4486.23,35366.26,17.22
2021-08-25,4496.19,35405.5,16.79
2021-08-26,4470.0,35213.12,18.84
2021-08-27,4509.37,35455.8,16.39
2021-08-30,4528.79,35399.84,16.19
2021-08-31,4522.68,35360.73,16.48
2021-09-01,4524.09,35312.53,16.11
2021-09-02,4536.95,35443.82,16.41
2021-09-03,4535.43,35369.09,16.41
2021-09-06,,,
2021-09-07,4520.03,35100.0,18.14
2021-09-08,4514.07,35031.07,17.96
2021-09-09,4493.28,34879.38,18.8
2021-09-10,4458.58,34607.72,20.95
2021-09-13,4468.73,34869.63,19.37
2021-09-14,4443.05,34577.57,19.46
2021-09-15,4480.7,34814.39,18.18
2021-09-16,4473.75,34751.32,18.69
2021-09-17,4432.99,34584.88,20.81
2021-09-20,4357.73,33970.47,25.71
2021-09-21,4354.19,33919.84,24.36
2021-09-22,4395.64,34258.32,20.87
2021-09-23,4448.98,34764.82,18.63
2021-09-24,4455.48,34798.0,17.75
2021-09-27,4443.11,34869.37,18.76
2021-09-28,4352.63,34299.99,23.25
2021-09-29,4359.46,34390.72,22.56
2021-09-30,4307.54,33843.92,23.14
2021-10-01,4357.04,34326.46,21.15
2021-10-04,4300.46,34002.92,22.96
2021-10-05,4345.72,34314.67,21.3
2021-10-06,4363.55,34416.99,21.0
2021-10-07,4399.76,34754.94,19.54
2021-10-08,4391.34,34746.25,18.77
2021-10-11,4361.19,34496.06,20.0
2021-10-12,4350.65,34378.34,19.85
2021-10-13,4363.8,34377.81,18.64
2021-10-14,4438.26,34912.56,16.86
2021-10-15,4471.37,35294.76,16.3
2021-10-18,4486.46,35258.61,16.31
2021-10-19,4519.63,35457.31,15.7
2021-10-20,4536.19,35609.34,15.49
2021-10-21,4549.78,35603.08,15.01
2021-10-22,4544.9,35677.02,15.43
2021-10-25,4566.48,35741.15,15.24
2021-10-26,4574.79,35756.88,15.98
2021-10-27,4551.68,35490.69,16.98
2021-10-28,4596.42,35730.48,16.53
2021-10-29,4605.38,35819.56,16.26
2021-11-01,4613.67,35913.84,16.41
2021-11-02,4630.65,36052.63,16.03
2021-11-03,4660.57,36157.58,15.1
2021-11-04,4680.06,36124.23,15.44
2021-11-05,4697.53,36327.95,16.48
2021-11-08,4701.7,36432.22,17.22
2021-11-09,4685.25,36319.98,17.78
2021-11-10,4646.71,36079.94,18.73
2021-11-11,4649.27,35921.23,17.66
2021-11-12,4682.85,36100.31,16.29
2021-11-15,4682.8,36087.45,16.49
2021-11-16,4700.9,36142.22,16.37
2021-11-17,4688.67,35931.05,17.11
2021-11-18,4704.54,35870.95,17.59
2021-11-19,4697.96,35601.98,17.91
2021-11-22,4682.94,35619.25,19.17
2021-11-23,4690.7,35813.8,19.38
2021-11-24,4701.46,35804.38,18.58
2021-11-25,,,
2021-11-26,4594.62,34899.34,28.62
2021-11-29,4655.27,35135.94,22.96
2021-11-30,4567.0,34483.72,27.19
2021-12-01,4513.04,34022.04,31.12
2021-12-02,4577.1,34639.79,27.95
2021-12-03,4538.43,34580.08,30.67
2021-12-06,4591.67,35227.03,27.18
2021-12-07,4686.75,35719.43,21.89
2021-12-08,4701.21,35754.75,19.9
2021-12-09,4667.45,35754.69,21.58
2021-12-10,4712.02,35970.99,18.69
2021-12-13,4668.97,35650.95,20.31
2021-12-14,4634.09,35544.18,21.89
2021-12-15,4709.85,35927.43,19.29
2021-12-16,4668.67,35897.64,20.57
2021-12-17,4620.64,35365.44,21.57
2021-12-20,4568.02,34932.16,22.87
2021-12-21,4649.23,35492.7,21.01
2021-12-22,4696.56,35753.89,18.63
2021-12-23,4725.79,35950.56,17.96
2021-12-24,,,
2021-12-27,4791.19,36302.38,17.68
2021-12-28,4786.35,36398.21,17.54
2021-12-29,4793.06,36488.63,16.95
2021-12-30,4778.73,36398.08,17.33
2021-12-31,4766.18,36338.3,17.22
2022-01-03,4796.56,36585.06,16.6
2022-01-04,4793.54,36799.65,16.91
2022-01-05,4700.58,36407.11,19.73
2022-01-06,4696.05,36236.47,19.61
2022-01-07,4677.03,36231.66,18.76
2022-01-10,4670.29,36068.87,19.4
2022-01-11,4713.07,36252.02,18.41
2022-01-12,4726.35,36290.32,17.62
2022-01-13,4659.03,36113.62,20.31
2022-01-14,4662.85,35911.81,19.19
2022-01-17,,,
2022-01-18,4577.11,35368.47,22.79
2022-01-19,4532.76,35028.65,23.85
2022-01-20,4482.73,34715.39,25.59
2022-01-21,4397.94,34265.37,28.85
2022-01-24,4410.13,34364.5,29.9
2022-01-25,4356.45,34297.73,31.16
2022-01-26,4349.93,34168.09,31.96
2022-01-27,4326.51,34160.78,30.49
2022-01-28,4431.85,34725.47,27.66
2022-01-31,4515.55,35131.86,24.83
2022-02-01,4546.54,35405.24,21.96
2022-02-02,4589.38,35629.33,22.09
2022-02-03,4477.44,35111.16,24.35
2022-02-04,4500.53,35089.74,23.22
2022-02-07,4483.87,35091.13,22.86
2022-02-08,4521.54,35462.78,21.44
2022-02-09,4587.18,35768.06,19.96
2022-02-10,4504.08,35241.59,23.91
2022-02-11,4418.64,34738.06,27.36
2022-02-14,4401.67,34566.17,28.33
2022-02-15,4471.07,34988.84,25.7
2022-02-16,4475.01,34934.27,24.29
2022-02-17,4380.26,34312.03,28.11
2022-02-18,4348.87,34079.18,27.75
2022-02-21,,,
2022-02-22,4304.76,33596.61,28.81
2022-02-23,4225.5,33131.76,31.02
2022-02-24,4288.7,33223.83,30.32
2022-02-25,4384.65,34058.75,27.59
2022-02-28,4373.94,33892.6,30.15
2022-03-01,4306.26,33294.95,33.32
2022-03-02,4386.54,33891.35,30.74
2022-03-03,4363.49,33794.66,30.48
2022-03-04,4328.87,33614.8,31.98
2022-03-07,4201.09,32817.38,36.45
2022-03-08,4170.7,32632.64,35.13
2022-03-09,4277.88,33286.25,32.45
2022-03-10,4259.52,33174.07,30.23
2022-03-11,4204.31,32944.19,30.75
2022-03-14,4173.11,32945.24,31.77
2022-03-15,4262.45,33544.34,29.83
2022-03-16,4357.86,34063.1,26.67
2022-03-17,4411.67,34480.76,25.67
2022-03-18,4463.12,34754.93,23.87
2022-03-21,4461.18,34552.99,23.53
2022-03-22,4511.61,34807.46,22.94
2022-03-23,4456.24,34358.5,23.57
2022-03-24,4520.16,34707.94,21.67
2022-03-25,4543.06,34861.24,20.81
2022-03-28,4575.52,34955.89,19.63
2022-03-29,4631.6,35294.19,18.9
2022-03-30,4602.45,35228.81,19.33
2022-03-31,4530.41,34678.35,20.56
2022-04-01,4545.86,34818.27,19.63
2022-04-04,4582.64,34921.88,18.57
2022-04-05,4525.12,34641.18,21.03
2022-04-06,4481.15,34496.51,22.1
2022-04-07,4500.21,34583.57,21.55
2022-04-08,4488.28,34721.12,21.16
2022-04-11,4412.53,34308.08,24.37
2022-04-12,4397.45,34220.36,24.26
2022-04-13,4446.59,34564.59,21.82
2022-04-14,4392.59,34451.23,22.7
2022-04-15,,,
2022-04-18,4391.69,34411.69,22.17
2022-04-19,4462.21,34911.2,21.37
2022-04-20,4459.45,35160.79,20.32
2022-04-21,4393.66,34792.76,22.68
2022-04-22,4271.78,33811.4,28.21
2022-04-25,4296.12,34049.46,27.02
2022-04-26,4175.2,33240.18,33.52
2022-04-27,4183.96,33301.93,31.6
2022-04-28,4287.5,33916.39,29.99
2022-04-29,4131.93,32977.21,33.4
2022-05-02,4155.38,33061.5,32.34
2022-05-03,4175.48,33128.79,29.25
2022-05-04,4300.17,34061.06,25.42
2022-05-05,4146.87,32997.97,31.2
2022-05-06,4123.34,32899.37,30.19
2022-05-09,3991.24,32245.7,34.75
2022-05-10,4001.05,32160.74,32.99
2022-05-11,3935.18,31834.11,32.56
